tt0020661,Back Pay,Back Pay,1930,1930-06-01,"Drama, Romance",63,USA,English,William A. Seiter,"Fannie Hurst, Francis Edward Faragoh",First National Pictures,"Corinne Griffith, Grant Withers, Montagu Love, Hallam Cooley, Vivien Oakland, Geneva Mitchell, William Bailey",Hester is bored with Gerald who loves her - bored with the Finley Department store - and bored with Demopolis. She leaves town with a traveling salesman named Bloom and the clothes on her ...,5.1,106,,,,,11.0,2.0,https://m.media-amazon.com/images/M/MV5BYmU0OGIxNGMtOTdkNC00N2IxLTg4ZTYtOWVhNTgxOWE0NWViXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0020668,The Bat Whispers,The Bat Whispers,1930,1930-11-13,"Crime, Thriller, Horror",83,USA,English,Roland West,"Mary Roberts Rinehart, Avery Hopwood",Joseph M. Schenck Productions,"Chance Ward, Richard Tucker, Wilson Benge, DeWitt Jennings, Sidney D'Albrook, S.E. Jennings, Grayce Hampton, Maude Eburne, Spencer Charters, Una Merkel, William Bakewell, Gustav von Seyffertitz, Chester Morris, Hugh Huntley, Charles Dow Clark",A master criminal terrorizes the occupants of an isolated country mansion.,6.4,828,,,,,35.0,28.0,https://m.media-amazon.com/images/M/MV5BMTUwMjg3NDc2OF5BMl5BanBnXkFtZTgwMzk4ODQwMjE@._V1_SX300.jpg
tt0020670,Be Yourself!,Be Yourself!,1930,1930-02-08,"Comedy, Musical",65,USA,English,Thornton Freeland,"Max Marcin, Thornton Freeland",Joseph M. Schenck Productions,"Fanny Brice, Robert Armstrong, Harry Green, G. Pat Collins, Gertrude Astor, Budd Fine, Marjorie Kane, Rita Flynn",Ethnic comedy of a nightclub entertainer trying to train a boxer.,5.8,161,,,,,10.0,3.0,https://m.media-amazon.com/images/M/MV5BMTQ3ODUwNDgzN15BMl5BanBnXkFtZTgwMjA5ODQwMjE@._V1_SX300.jpg
tt0020679,The Benson Murder Case,The Benson Murder Case,1930,1930-04-13,"Crime, Mystery, Thriller",65,USA,English,Frank Tuttle,"S.S. Van Dine, Bartlett Cormack",Paramount Pictures,"William Powell, William 'Stage' Boyd, Eugene Pallette, Paul Lukas, Natalie Moorhead, Richard Tucker, May Beatty, E.H. Calvert","A ruthless, crooked stockbroker is murdered at his luxurious country estate, and detective Philo Vance just happens to be there; he decides to find out who killed him.",6.2,280,,,,,12.0,7.0,https://m.media-amazon.com/images/M/MV5BODJmZjI1MzAtMWNjNy00NmNkLWFhMzQtMzM2YjdlM2YwMjJiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0020686,Carcere,The Big House,1930,1930-06-14,"Crime, Drama, Thriller",87,USA,"English, Russian","George W. Hill, Ward Wing","Frances Marion, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"Chester Morris, Wallace Beery, Lewis Stone, Robert Montgomery, Leila Hyams, George F. Marion, J.C. Nugent, Karl Dane, DeWitt Jennings, Matthew Betz, Claire McDowell, Robert Emmett O'Connor, Tom Kennedy, Tom Wilson, Eddie Foyer","A convict falls in love with his new cellmate's sister, only to become embroiled in a planned break-out which is certain to have lethal consequences.",7.1,1849,$ 414000,,,,29.0,24.0,https://m.media-amazon.com/images/M/MV5BNjBjMmU2NjQtOGJlYS00OTE4LWE4ZjYtNzlmMzJhYmE5MjA5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020693,Billy the Kid,Billy the Kid,1930,1930-10-18,"Action, Biography, Drama",98,USA,English,King Vidor,"Walter Noble Burns, Laurence Stallings",Metro-Goldwyn-Mayer (MGM),"Johnny Mack Brown, Wallace Beery, Kay Johnson, Karl Dane, Wyndham Standing, Russell Simpson, Blanche Friderici, Roscoe Ates, Warner Richmond, James A. Marcus, Nelson McDowell, Jack Carlyle, John Beck, Chris-Pin Martin, Marguerita Padula","In this version of the Billy the Kid legend, Billy, after shooting down land baron William Donovan's henchmen for killing Billy's boss, is hunted down and captured by his friend, Sheriff ...",6.0,347,,,,,12.0,6.0,https://m.media-amazon.com/images/M/MV5BMjI0NjM0MTE3M15BMl5BanBnXkFtZTgwODI4NjQ1MTE@._V1_SX300.jpg
tt0020690,La conquista dell'America,The Big Pond,1930,1930-05-03,"Comedy, Music, Romance",72,USA,"English, French",Hobart Henley,"A.E. Thomas, George Middleton",Paramount Pictures,"Maurice Chevalier, Claudette Colbert, George Barbier, Marion Ballou, Andrée Corday, Frank Lyon, Nat Pendleton, Elaine Koch",A tour guide in Venice romances a visiting American tourist whose father owns a chewing-gum factory back in the U.S. She sets out to convince her skeptical father to bring the tour guide to America and give him a job in the plant.,5.9,209,,,,,11.0,7.0,https://m.media-amazon.com/images/M/MV5BNjQ3NTRlNGEtMjRmMS00ZWQ0LWEwYzItZjBiOWY3NTdjYzc2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020691,Il grande sentiero,The Big Trail,1930,1931-03-14,"Adventure, Western, Romance",125,USA,English,"Raoul Walsh, Louis R. Loeffler",Hal G. Evarts,Fox Film Corporation,"John Wayne, Marguerite Churchill, El Brendel, Tully Marshall, Tyrone Power Sr., David Rollins, Frederick Burton, Ian Keith, Charles Stevens, Louise Carver",Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.,7.2,3312,$ 2000000,,,,63.0,43.0,https://m.media-amazon.com/images/M/MV5BMTcxNTY3MTUyNl5BMl5BanBnXkFtZTgwMDM2ODAyMjE@._V1_SX300.jpg
tt0020754,Charley's Aunt,Charley's Aunt,1930,1930-12-25,Comedy,88,USA,English,Al Christie,"Brandon Thomas, F. McGrew Willis",Christie Film Company,"Charles Ruggles, June Collyer, Doris Lloyd, Halliwell Hobbes, Hugh Williams, Flora le Breton, Rod McLennan, Phillips Smalley, Flora Sheffield, Wilson Benge",Charley Wyckham and Jack Chesney pressure fellow student Fancourt Babberly to pose as Charley's Brazilian Aunt Donna Lucia. Their purpose is to have a chaperone for their amorous visits ...,6.2,112,,,,,3.0,3.0,https://m.media-amazon.com/images/M/MV5BZDU0MGRlMjgtMDQxOC00MGZlLThjMDQtZDZkOWY0NjE2M2JhXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg
tt0020701,Borderline,Borderline,1930,1930-10-13,Drama,63,UK,,Kenneth MacPherson,Kenneth MacPherson,Pool Films,"Paul Robeson, Eslanda Robeson, Hilda Doolittle, Gavin Arthur, Charlotte Arthur, Blanche Lewin",A negro woman having an adulterous affair with a white man causes his wife to go mad and re-enforces the towns-folk's prejudice against Negroes.,6.2,410,,,,,11.0,12.0,https://m.media-amazon.com/images/M/MV5BMjExMTM4MTk1NV5BMl5BanBnXkFtZTgwOTcyNjQzODE@._V1_SX300.jpg
tt0020702,Temerario nato,Born Reckless,1930,1930-06-06,"Crime, Drama, War",82,USA,"English, Italian, French",John Ford,"Dudley Nichols, Dudley Nichols",Fox Film Corporation,"Edmund Lowe, Catherine Dale Owen, William Harrigan, Marguerite Churchill, Warren Hymer, Lee Tracy, Frank Albertson, Ilka Chase, Ferike Boros, Paul Porcasi, Joe Brown, Ben Bard, Pat Somerset, Eddie Gribbon, Mike Donlin","Hoping to use the publicity to get re-elected, a judge sentences a notorious gangster to fight in the war.",5.4,322,,,,,8.0,3.0,https://m.media-amazon.com/images/M/MV5BZWFkYWZhZTYtMmZhNi00ODJmLTllY2YtOGRlNzcyOTI1NWUzXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg
tt0020713,Bright Lights,Bright Lights,1930,1930-09-21,"Drama, Musical, Romance",69,USA,English,Michael Curtiz,"Humphrey Pearson, Henry McCarty",First National Pictures,"Dorothy Mackaill, Frank Fay, Noah Beery, Daphne Pollard, James Murray, Tom Dugan, Inez Courtney, Frank McHugh, Edmund Breese, Edward J. Nugent, Philip Strange",A successful Broadway star ready to retire from her wild career announces her engagement. But her tumultuous past isn't done with her yet.,5.6,242,,,,,15.0,8.0,https://m.media-amazon.com/images/M/MV5BMjllNDI1MzEtZGY3OS00OGE2LTk0ZGQtMjhhMDE0YTQ4OWE2XkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg
tt0020724,La sivigliana,Call of the Flesh,1930,1930-08-16,"Musical, Romance",100,USA,English,Charles Brabin,"Dorothy Farnum, John Colton",Metro-Goldwyn-Mayer (MGM),"Ramon Novarro, Dorothy Jordan, Ernest Torrence, Nance O'Neil, Renée Adorée, Mathilde Comont, Russell Hopton","From a poor working class background, Juan de Dios is a cantina performer in Seville, singing and dancing with his partner Lola. They have a contentious professional and personal ...",5.6,117,$ 464000,,,,10.0,2.0,https://m.media-amazon.com/images/M/MV5BYTM2MTE4MDktZmFjYi00NTc5LWIyNzMtYmVlMzczNDEyYzljXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg
tt0020740,Captain Thunder,Captain Thunder,1930,1930-12-27,"Adventure, Drama, Music",65,USA,"English, Spanish",Alan Crosland,"Pierre Couderc, Hal Davitt",Warner Bros.,"Fay Wray, Victor Varconi, Charles Judels, Robert Elliott, Bert Roach, Frank Campeau, Don Alvarado, John St. Polis, Natalie Moorhead, Robert Emmett Keane, Frankie Genardi","Victor Varconi plays a charming Mexican bandit gets involved in several conflicting paradoxical relations, including an alliance with a crooked rival bandit and a beautiful daughter of the governor.",4.7,122,,,,,8.0,3.0,https://m.media-amazon.com/images/M/MV5BMGE0MzYyMDMtMGIyOS00Mjc4LTlhNzYtNjhhNjU2ZTQ5MjRlXkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg
tt0020758,Check and Double Check,Check and Double Check,1930,1930-10-25,Comedy,77,USA,English,Melville W. Brown,"Bert Kalmar, Harry Ruby",RKO Radio Pictures,"Freeman F. Gosden, Charles J. Correll, Sue Carol, Irene Rich, Ralf Harolde, Charles Morton, Edward Martindel, Rita La Roy, Russ Powell, Roscoe Ates, Duke Ellington Orchestra","Typical Amos 'n Andy storyline has the boys trying to make a go of their ""open-air"" taxi business while they get caught up in a society hassle, involving driving musicians to a fancy party....",5.7,339,,,,,22.0,5.0,https://m.media-amazon.com/images/M/MV5BZDI4ODZiM2YtNzM0YS00OGUyLWFjOTYtY2ZhNWE4OGQxYzgwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
tt0020763,Children of Pleasure,Children of Pleasure,1930,1930-04-26,"Comedy, Musical, Romance",70,USA,English,Harry Beaumont,"Crane Wilbur, Richard Schayer",Metro-Goldwyn-Mayer (MGM),"Lawrence Gray, Wynne Gibson, Judith Wood, Kenneth Thomson, Lee Kohlmar, May Boley, Benny Rubin",Successful songwriter falls for society girl who is just playing around. He doesn't realize that his girl-Friday is the one he really loves until it is almost too late. Although he is ...,5.7,117,,,,,12.0,1.0,https://m.media-amazon.com/images/M/MV5BY2FjY2U2ODQtZDI0Yy00YjVjLWE3ZWMtZmRlOGQyODA1NDc2XkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg
tt0020768,Il nostro pane quotidiano,City Girl,1930,1930-04-24,"Drama, Romance",77,USA,English,F.W. Murnau,"Elliott Lester, Berthold Viertel",F.W. Murnau Production,"Charles Farrell, Mary Duncan, David Torrence, Edith Murgatroyd, Guinn 'Big Boy' Williams, Anne Shirley, Tom McGuire, Richard Alexander, Patrick Rooney, Ed Brady, Roscoe Ates","A Chicago waitress falls in love with a Minnesota farmer, and decides to face a life in the country.",7.8,2842,,,,,36.0,31.0,https://m.media-amazon.com/images/M/MV5BYzEzNzkxZTAtNTg3Ny00NmRlLWEzNDQtYjk0MzI0MTM2NDcwXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0020799,The Cuckoos,The Cuckoos,1930,1930-05-04,"Comedy, Musical",97,USA,English,Paul Sloane,"Guy Bolton, Bert Kalmar",RKO Radio Pictures,"Bert Wheeler, Robert Woolsey, Dorothy Lee, Jobyna Howland, Hugh Trevor, June Clyde, Ivan Lebedeff, Marguerita Padula, Mitchell Lewis, Raymond Maurel",Two phony fortune tellers get mixed up with gypsies.,6.1,210,$ 407000,,,,11.0,7.0,https://m.media-amazon.com/images/M/MV5BMjI3ZTUyMjktNTc5NC00YjdkLWEwYTktMDg0YjYwYTg0MTQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTE1NDUzNg@@._V1_SX300.jpg
tt0020806,Nella morsa delle rotaie,Danger Lights,1930,1930-08-21,"Adventure, Drama",74,USA,English,George B. Seitz,James Ashmore Creelman,RKO Radio Pictures,"Louis Wolheim, Robert Armstrong, Jean Arthur, Hugh Herbert, Frank Sheridan, Robert Edeson, Alan Roscoe, William P. Burt, Jim Farley","The tough boss of a railroad yard befriends a young hobo, and unwittingly places in jeopardy his relationship with the woman he loves.",6.2,465,,,,,25.0,6.0,https://m.media-amazon.com/images/M/MV5BMTQ3MTAyNDk5Ml5BMl5BanBnXkFtZTcwNDk3ODU5Mw@@._V1_SX300.jpg
tt0020814,La beffa della vita,David Golder,1931,1934-07-02,Drama,86,France,"Russian, German, French, Yiddish",Julien Duvivier,"Irène Némirovsky, Julien Duvivier",Les Films Marcel Vandal et Charles Delac,"Harry Baur, Paule Andral, Jackie Monnier, Jean Bradin, Gaston Jacquet, Jean Coquelin, Camille Bert, Jacques Grétillat, Paul Franceschi, Léon Arvel, Charles Dorat, Nicole Yoghi, Jeanne Bernard","David is a poor but ambitious Polish Jew who reinvents himself as a powerful New York business magnate. After gaining wealth, he relocates to Paris, only to have his selfish and demanding wife squander his fortune.",7.0,189,,,,,2.0,12.0,https://m.media-amazon.com/images/M/MV5BNzMwN2E1YWYtODE0NS00YTdhLWEyYzYtODlkZmQ3NmI4ZjIyXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg
tt0020815,La squadriglia dell'aurora,The Dawn Patrol,1930,1930-08-20,"Action, Drama, War",108,USA,"English, German, French",Howard Hawks,"John Monk Saunders, Dan Totheroh",First National Pictures,"Richard Barthelmess, Douglas Fairbanks Jr., Neil Hamilton, Frank McHugh, Clyde Cook, James Finlayson, Gardner James, William Janney, Edmund Breon","World War I ace Dick Courtney derides the leadership of his superior officer, but Courtney is soon promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",7.2,1602,$ 611722,,,,20.0,22.0,https://m.media-amazon.com/images/M/MV5BMDUzZWYxMTMtOWUwNi00N2MzLWEyZDAtYzc2Nzc5MWIzMTJkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020821,The Devil to Pay!,The Devil to Pay!,1930,1930-12-20,"Comedy, Romance",72,USA,English,George Fitzmaurice,"Frederick Lonsdale, Benjamin Glazer",Howard Productions (II),"Ronald Colman, Frederick Kerr, Loretta Young, David Torrence, Florence Britton, Myrna Loy, Paul Cavanagh, Crauford Kent",Spendthrift Willie Leyland again returns to the family home in London penniless. His father is none too pleased but Willie smooth-talks him into letting him stay. At the same time he turns ...,6.5,523,,,,,10.0,4.0,https://m.media-amazon.com/images/M/MV5BZGRiOTE0ZGUtNDM5MC00Njk0LTlmOGEtODM3YWE1NzU5ZTk0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020823,The Devil's Holiday,The Devil's Holiday,1930,1930-05-09,"Drama, Romance",80,USA,English,Edmund Goulding,"Edmund Goulding, Edmund Goulding",Paramount Pictures,"Nancy Carroll, Phillips Holmes, James Kirkwood, Hobart Bosworth, Ned Sparks, Morgan Farley, Jed Prouty, Paul Lukas, Zasu Pitts, Morton Downey, Guy Oliver, Jessie Pringle, Wade Boteler, Laura La Varnie","A savvy city girl is hired to sugar an earnest farm boy into a business deal, but loses her heart.",6.0,146,,,,,8.0,5.0,https://m.media-amazon.com/images/M/MV5BNzFlZThiOGQtNzhjMi00ZDIyLTgxZjktNjQ3YTcyNzFiNzVlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
tt0020695,The Bishop Murder Case,The Bishop Murder Case,1929,1930-01-03,"Drama, Mystery",88,USA,English,"David Burton, Nick Grinde","S.S. Van Dine, Lenore J. Coffee",Metro-Goldwyn-Mayer (MGM),"Basil Rathbone, Leila Hyams, Roland Young, Alec B. Francis, George F. Marion, Zelda Sears, Bodil Rosing, Carroll Nye, Charles Quatermaine, James Donlan, Sidney Bracey, Clarence Geldart, Delmer Daves, Nellie Bly Baker","When the body of a man nicknamed ""Cock Robin"" is found with an arrow in the heart on an archery range along with a chess bishop as a clue, Philo Vance investigates.",6.1,600,,,,,22.0,12.0,https://m.media-amazon.com/images/M/MV5BMTgwMDU2ODYyM15BMl5BanBnXkFtZTgwMjA2ODU2MzE@._V1_SX300.jpg
tt0020827,La divorziata,The Divorcee,1930,1930-04-19,"Romance, Drama",84,USA,"English, French",Robert Z. Leonard,"Ursula Parrott, Nick Grinde",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Chester Morris, Conrad Nagel, Robert Montgomery, Florence Eldridge, Helene Millard, Robert Elliott, Mary Doran, Tyler Brooke, Zelda Sears, George Irving, Judith Wood","When a woman discovers that her husband has been unfaithful to her, she decides to respond to his infidelities in kind.",6.8,2705,$ 340691,,,,50.0,33.0,https://m.media-amazon.com/images/M/MV5BMTk5NzQzNjEwNV5BMl5BanBnXkFtZTgwNjA2NTAwMjE@._V1_SX300.jpg
tt0020828,Dixiana,Dixiana,1930,1930-10-31,"Comedy, Drama, Music",100,USA,English,Luther Reed,"Luther Reed, Anne Caldwell",RKO Radio Pictures,"Bebe Daniels, Everett Marshall, Bert Wheeler, Robert Woolsey, Joseph Cawthorn, Jobyna Howland, Dorothy Lee, Ralf Harolde, Bill Robinson","In antebellum New Orleans, two men vie for the affections of a beautiful young girl during Mardi Gras.",5.3,325,,,,,25.0,11.0,https://m.media-amazon.com/images/M/MV5BMDQ3ZmUxNDYtODJmNy00ZDljLTliOTEtYzFkNjk0NDBjNWZlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020836,The Doorway to Hell,The Doorway to Hell,1930,1930-10-18,"Crime, Drama",78,USA,English,Archie Mayo,"Rowland Brown, George Rosener",Warner Bros.,"Lew Ayres, Dorothy Mathews, Leon Janney, Robert Elliott, James Cagney, Kenneth Thomson, Jerry Mandy, Noel Madison, Edwin Argus, Eddie Kane, Tom Wilson, Dwight Frye, Charles Judels","Despite his efforts to go straight, a young gangster keeps falling back into crime.",6.5,947,$ 240000,,,,30.0,14.0,https://m.media-amazon.com/images/M/MV5BODVhODRjMTEtNWEwYy00ZWVjLTkzYTItZmI1NmM4MDZmYTc2XkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_SX300.jpg
tt0020838,Il guerriero,Doughboys,1930,1930-08-30,"Comedy, Romance, War",79,USA,"English, German, French",Edward Sedgwick,"Al Boasberg, Sidney Lazarus",Metro-Goldwyn-Mayer (MGM),"Buster Keaton, Sally Eilers, Cliff Edwards, Edward Brophy, Victor Potel, Arnold Korff, Frank Mayo, Pitzy Katz, William Steele, Ann Dvorak, Ann Sothern",A naive and wealthy young man seeks to impress a girl and then unwittingly signs up for army service.,5.8,392,,,,,13.0,6.0,https://m.media-amazon.com/images/M/MV5BNjQ3Mzk3MjY4NF5BMl5BanBnXkFtZTgwOTQ2NjgyMjE@._V1_SX300.jpg
tt0020852,Parla elstree,Elstree Calling,1930,1930-09-29,"Comedy, Musical",86,UK,English,"André Charlot, Jack Hulbert","Adrian Brunel, Walter C. Mycroft",British International Pictures (BIP),"Tommy Handley, Gordon Begg, Teddy Brown, Helen Burnell, Donald Calthrop, The Charlot Girls, Bobbie Comber, Cicely Courtneidge, Will Fyffe, Lawrence Green, Gordon Harker, Jack Hulbert, Hannah Jones, John Longden, Ivor McLaren","A series of nineteen musical and comedy ""vaudeville"" sketches presented in the form of a live broadcast hosted by Tommy Handley (as himself). There are two ""running gags"" which connect the ...",5.3,341,,,,,13.0,4.0,https://m.media-amazon.com/images/M/MV5BNmM0Y2VhZDctOWRkYi00NzI3LTg4NjktN2Q2ZGU5MDEwNTExXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg
tt0020869,The Fall Guy,The Fall Guy,1930,1930-06-15,"Comedy, Crime, Drama",66,USA,English,Leslie Pearce,"George Abbott, James Gleason",RKO Radio Pictures,"Jack Mulhall, Mae Clarke, Ned Sparks, Wynne Gibson, Pat O'Malley, Thomas E. Jackson, Tom Kennedy, Alan Roscoe, James Donlan","When a hapless pharmacist loses his job and falls in with criminals, he's soon made The Fall Guy. Unemployed, Johnny Quinlan (Jack Mulhall) starts doing jobs for underworld chieftain Nifty ...",5.2,151,,,,,11.0,2.0,https://m.media-amazon.com/images/M/MV5BNzM4OTg0MjIxMF5BMl5BanBnXkFtZTgwNTkwODU5NjE@._V1_SX300.jpg
tt0020866,Extravagance,Extravagance,1930,1930-10-10,"Drama, Romance",71,USA,English,Phil Rosen,"Andrew Percival Younger, Adele Buffington",Tiffany Productions,"Owen Moore, June Collyer, Lloyd Hughes, Dorothy Christy, Jameson Thomas, Gwen Lee, Robert Agnew, Martha Mattox","Alice Kendall is the darling of her social set, the sons and daughters of millionaires, although Alice's mother has impoverished herself to provide Alice with the luxuries she expects as ...",5.9,101,,,,,6.0,1.0,https://m.media-amazon.com/images/M/MV5BM2VkMzk1ZjEtZmE5My00YjEzLWFhZWUtZGY1ZWUwNzI0NWViXkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_SX300.jpg
tt0020873,Fast and Loose,Fast and Loose,1930,1930-11-08,"Comedy, Romance",70,USA,English,Fred C. Newmeyer,"Doris Anderson, David Gray",Paramount Pictures,"Miriam Hopkins, Carole Lombard, Frank Morgan, Charles Starrett, Henry Wadsworth, Winifred Harris, Barry O'Moore, David Hutcheson, Ilka Chase, Herschel Mayall",A wealthy family is thrown into turmoil when the daughter falls for the family chauffeur and the son begins to keep company with a chorus girl.,6.2,131,,,,,6.0,4.0,https://m.media-amazon.com/images/M/MV5BMTQzNjUxMDI5OF5BMl5BanBnXkFtZTgwODk4NzM2MzE@._V1_SX300.jpg
tt0020876,Piano coi piedi,Feet First,1930,1930-11-08,"Adventure, Comedy, Romance",93,USA,English,"Clyde Bruckman, Harold Lloyd","John Grey, Alfred A. Cohn",The Harold Lloyd Corporation,"Harold Lloyd, Barbara Kent, Robert McWade, Lillian Leighton, Henry Hall, Noah Young, Alec B. Francis, Arthur Housman, Willie Best","An ambitious shoe salesman unknowingly meets his boss' daughter and tells her he is a leather tycoon, then has to try to hide his true circumstances.",6.7,947,$ 647000,,,,21.0,9.0,https://m.media-amazon.com/images/M/MV5BMDA2NWRjYmMtMzk1My00NWQ5LWIzZGMtMTEyNGViMTdiYzE4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0020875,The Menace,The Menace,1932,1932-01-29,"Crime, Drama, Mystery",64,USA,English,Roy William Neill,"Roy Chanslor, Charles Logue",Columbia Pictures,"H.B. Warner, Walter Byron, Bette Davis, Natalie Moorhead, William B. Davidson, Crauford Kent, Halliwell Hobbes, Charles K. Gerrard, Murray Kinnell","Ronald Quayle escapes from prison. He was sent there for murdering his father, based on the testimony of his stepmother, Caroline. An explosion disfigures him, but plastic surgery gives him...",6.9,439,,,,,1.0,,https://m.media-amazon.com/images/M/MV5BZjE4NjJlZWYtYTgzMS00NzdhLThmNWQtYzM4MTdmZDU3MzY1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020890,The Flirting Widow,The Flirting Widow,1930,1930-05-11,"Comedy, Romance",72,USA,English,William A. Seiter,A.E.W. Mason,First National Pictures,"Dorothy Mackaill, Basil Rathbone, Leila Hyams, William Austin, Claude Gillingwater, Emily Fitzroy, Flora Bramley, Anthony Bushell, Wilfred Noy","Phyllis wants to marry Bobby, but Father won't permit it until older sister Celia weds. So Celia invents a military fiancée in Arabia, unimaginatively christens him John Smith, writes him a...",6.5,159,,,,,7.0,3.0,https://m.media-amazon.com/images/M/MV5BYzk0NmY2ZTgtZWNhYi00MjgwLTg0YmUtMTZhM2M1YTQ2MTJhXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0020891,Ragazze e giovanotti del 1890,The Florodora Girl,1930,1930-05-31,"Drama, Musical, Romance",79,USA,English,Harry Beaumont,"Gene Markey, Gene Markey",Cosmopolitan Productions,"Marion Davies, Lawrence Gray, Walter Catlett, Louis John Bartels, Ilka Chase, Vivien Oakland, Jed Prouty, Claud Allister, Sam Hardy, Nance O'Neil, Robert Bolder, Jane Keithley, Maude Turner Gordon, George Chandler, Anita Louise",The married friends of a New York chorus girl encourage her to pursue a handsome but poor socialite.,6.1,1249,,,,,9.0,9.0,https://m.media-amazon.com/images/M/MV5BODExZDM3YjItYjRjNS00MmYwLTllMmYtOWNhZmUzOTI0ZThmXkEyXkFqcGdeQXVyNDY3MzU2MDM@._V1_SX300.jpg
tt0020894,Follow Thru,Follow Thru,1930,1930-09-27,"Comedy, Musical, Romance",92,USA,English,"Lloyd Corrigan, Laurence Schwab","Lew Brown, Buddy G. DeSylva",Paramount Pictures,"Charles 'Buddy' Rogers, Nancy Carroll, Zelma O'Neal, Jack Haley, Eugene Pallette, Thelma Todd, Albert Gran, Kathryn Givney, Margaret Lee, Claude King, Don Tomkins, George Olsen, Mickey Bennett","Lora Moore, the club champion, loses a golf match to a woman from another golf club. Then Jerry Downs, a handsome golf pro, and his goofy friend, Jack Martin, show up. Lora takes him on as ...",6.5,200,,,,,10.0,7.0,https://m.media-amazon.com/images/M/MV5BMjMzMmExODAtZWJiYS00MGYzLTg2NjUtNGNmMzE4Y2JjOWM0XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg
tt0020896,For the Defense,For the Defense,1930,1931-06-19,"Crime, Drama, Romance",65,USA,English,John Cromwell,"Oliver H.P. Garrett, Charles Furthman",Paramount Pictures,"William Powell, Kay Francis, Scott Kolk, William B. Davidson, Thomas E. Jackson, Harry Walker, James Finlayson, Charles West, Bertram Marburgh","William Powell plays William Foster, a slick attorney who stays within the law, but specializes in representing crooks and shady characters. He's adept at keeping them out of jail, winning ...",6.5,327,,,,,15.0,6.0,https://m.media-amazon.com/images/M/MV5BODM0YzQwMmEtZTEyNy00YTNkLWIxMDMtNDg0NzQ3YzczZmM4XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg
tt0020900,Framed,Framed,1930,1930-03-16,"Action, Crime, Drama",65,USA,English,George Archainbaud,"Paul Schofield, Wallace Smith",RKO Radio Pictures,"Evelyn Brent, Regis Toomey, Ralf Harolde, William Holden, Maurice Black, Robert Emmett O'Connor, Eddie Kane",Woman swears revenge against an Inspector who was responsible for her father's death.,6.1,191,,,,,12.0,2.0,https://m.media-amazon.com/images/M/MV5BYzI3MDAxYWItMmU1YS00OGJjLWI4YjktODVhMjcyMTllZmU1XkEyXkFqcGdeQXVyNTk5NzQ5Ng@@._V1_SX300.jpg
tt0020902,Chi non cerca... trova,Free and Easy,1930,1930-03-22,"Comedy, Musical",92,USA,"English, German",Edward Sedgwick,"Richard Schayer, Paul Dickey",Metro-Goldwyn-Mayer (MGM),"Buster Keaton, Anita Page, Trixie Friganza, Robert Montgomery, Fred Niblo, Edgar Dearing, Gwen Lee, John Miljan, Lionel Barrymore, William Haines, William Collier Sr., Dorothy Sebastian, Karl Dane, David Burton",A bumbling manager tries to get a small town beauty contest winner into the movies.,5.6,814,,,,,30.0,11.0,https://m.media-amazon.com/images/M/MV5BYWZjNWVjMDItYWE1My00MTIwLTliYTMtYjhhODc1MGIzZTM2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
